report_refresh_date,tenant_display_name,user_id,last_activity_date,team_chat_message_count,private_chat_message_count,call_count,meeting_count,post_messages,reply_messages,urgent_messages,meetings_organized_count,meetings_attended_count,ad_hoc_meetings_organized_count,ad_hoc_meetings_attended_count,scheduled_one_time_meetings_organized_count,scheduled_one_time_meetings_attended_count,scheduled_recurring_meetings_organized_count,scheduled_recurring_meetings_attended_count,audio_duration,video_duration,screen_share_duration,audio_duration_in_seconds,video_duration_in_seconds,screen_share_duration_in_seconds,has_other_action
2023-11-24,klucas@example.net,da070654-6057-441f-bf8f-440ec93f2062,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,ryan32@example.com,cb0a9c54-7269-4c44-b7d1-c798d54a5043,2023-11-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,bharris@example.org,c8b1833e-adb2-4383-89ba-e0ca096833a1,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT35M36S,PT35M36S,PT35M36S,2136,2136,2136,No
2023-11-24,jwatson@example.org,2ed75c5e-399e-4dfb-8587-697b4a46ed39,2023-11-24,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,paynechristina@example.org,97754a25-f2aa-4a67-8e91-ffdee45a74a4,2023-11-24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,kelly12@example.net,8735c155-b457-49ef-9dbd-7dbbfd3c61db,2023-11-24,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,PT33M2S,PT33M2S,PT0S,1982,1982,0,No
2023-11-24,robertkennedy@example.com,63c4271e-b92f-49a7-bcda-e66484d5c271,2023-11-24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,jchavez@example.net,90cd755f-ed9b-41bf-b48f-e3b3010270da,2023-11-24,7,0,0,0,1,6,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,kelsey66@example.org,5f142185-90c3-412f-bab3-6773720987d4,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,jessica23@example.com,211ac718-173e-4b63-9eb8-f34d85bc03e0,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,tiffany01@example.org,38a0a82a-6ddf-4d32-8da4-2a944211e183,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,debra54@example.net,096d0bde-7641-4e9c-9ecf-d37523a6beff,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,michelehester@example.org,f0694daf-4173-4e46-b484-0f2961ca01f7,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT1H16M25S,PT1H16M25S,PT1H16M25S,4585,4585,4585,No
2023-11-24,jason71@example.com,3544150e-d0c3-4e1b-882f-95b7dff26a51,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,wardlisa@example.com,a3722cca-7a9a-4dbd-ada5-e3d759faa170,2023-11-24,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,ashley55@example.com,81dc9797-df1c-47c3-85f6-a3cbae08da9b,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT1H31M47S,PT1H31M47S,PT1H31M47S,5507,5507,5507,No
2023-11-24,dixonchristopher@example.com,23174229-6406-4de7-b1ca-0d3299db3b65,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,deborah50@example.org,acd0e957-0fa9-4cc6-8243-303b9e584199,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,barrettkenneth@example.net,2df59961-a016-464c-91fb-6e792dbbe661,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,ggray@example.com,0af5480e-42a1-45b6-b8fb-3451ef7e436d,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT34M40S,PT34M40S,PT34M40S,2080,2080,2080,No
2023-11-24,ibarrett@example.org,412663f4-5844-4ed2-9cd1-573849ac8b50,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,franklindonna@example.org,308d49c4-0155-466e-9139-bae8dd5624ff,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT45M13S,PT45M13S,PT45M13S,2713,2713,2713,No
2023-11-24,luke20@example.com,8c0c6435-4672-419d-ba67-0b7765cd9c6c,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,byrdnatasha@example.org,209edac9-48ad-451c-a261-512dddb3d228,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,usmith@example.com,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT44M19S,PT44M19S,PT44M19S,2659,2659,2659,No
2023-11-24,hmckinney@example.org,798bca91-b8d6-4ac6-8109-39bae470d23f,2023-11-24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,charlesfreeman@example.com,cfa91c09-0374-4c59-81f5-c8df4b4602e0,2023-11-24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,huntheather@example.com,4cbbc2bc-5e7b-4fc5-8170-f2e3c74c7b2b,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,rjones@example.org,ffb17c4c-6e2a-40ea-80bc-889b0786aace,2023-11-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,smithjeff@example.net,99514763-84a2-433f-b6c0-8f95998877a4,2023-11-24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,toddclaire@example.net,cc9171fa-3b78-4eb3-b7ee-89f0bf16760a,2023-11-24,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,PT35M21S,PT35M21S,PT35M21S,2121,2121,2121,No
2023-11-24,nicholasbyrd@example.org,b0239578-8853-45da-aebd-07883bda8feb,2023-11-24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,PT31M28S,PT0S,PT31M28S,1888,0,1888,No
2023-11-24,jennifersmith@example.org,4f468c2f-a3dd-46f7-96af-149d86a0905e,2023-11-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,shannon60@example.org,6786f3e0-5cbd-48f2-aec0-a23549dd4bff,2023-11-24,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,PT2H44M1S,PT0S,PT0S,9841,0,0,No
2023-11-24,jamesrussell@example.com,61b56a78-bf7b-41c0-943f-1ff6c1872b81,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,sydneymcdaniel@example.com,fde0896b-32ac-461b-8e8a-f4830bd52917,2023-11-24,0,3,0,2,0,0,0,0,2,0,1,0,1,0,0,PT35M55S,PT35M38S,PT0S,2155,2138,0,No
2023-11-24,samuel75@example.com,cec6f7b7-1ae1-4b03-ab29-7072c02fd47e,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,rsanchez@example.org,b0a1554d-fbe4-428a-907a-b821ba983466,2023-11-24,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,PT1H11M40S,PT0S,PT1H11M40S,4300,0,4300,No
2023-11-24,walkeramanda@example.net,8e12c389-ff2f-4d71-9b5f-229518c90b3c,2023-11-24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,abrennan@example.net,aeb90206-c553-40bb-a18c-d7bc35bf7acb,2023-11-24,2,0,0,1,2,0,0,1,1,1,1,0,0,0,0,PT45M15S,PT45M15S,PT0S,2715,2715,0,No
2023-11-24,hunterlaura@example.net,e4918e9a-7065-45d4-a032-31ad01c0707a,2023-11-24,3,15,0,2,2,1,0,0,2,0,1,0,0,0,1,PT2H39M55S,PT1H32M4S,PT2H37M31S,9595,5524,9451,No
2023-11-24,debbiemccullough@example.org,ccf949fa-9acb-45e7-900d-f75befcb1c85,2023-11-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,carellano@example.org,9166d788-7179-4c5d-8c25-fc49fbb71ed7,2023-11-24,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,lisalopez@example.com,cc532db5-b622-402c-832c-1d39009a12c0,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,avilamatthew@example.net,e6330294-7e6d-4512-af87-972225621beb,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT1H8M47S,PT1H8M47S,PT0S,4127,4127,0,No
2023-11-24,heidiharrison@example.org,60a3caa6-112b-4d8b-8f36-aefe76f1dee6,2023-11-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,moralesnicholas@example.com,95ee9ac2-eeb0-4838-a008-470679ac7c34,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT27M42S,PT27M42S,PT0S,1662,1662,0,No
2023-11-24,danielsteresa@example.com,2080b195-72bb-4194-8cf5-486964d9eb6f,2023-11-24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,PT36M21S,PT36M21S,PT36M21S,2181,2181,2181,No
2023-11-24,jennifer37@example.net,96876d17-f750-4d0e-897c-2312df231e3e,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT1H8M14S,PT0S,PT1H8M14S,4094,0,4094,No
2023-11-24,kyleswanson@example.net,a25baa4c-524c-41b4-b668-2e6656ac33ab,2023-11-24,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,PT34M54S,PT0S,PT0S,2094,0,0,No
2023-11-24,zrodriguez@example.net,1a79afa6-4bd5-48e6-9394-ce08600ba751,2023-11-24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,robert97@example.net,6faa4ad4-f75d-4cfb-bf66-5f61b531bf75,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,clementspamela@example.com,a2f11582-dd43-47a9-9867-b2e42346eca4,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT38M15S,PT0S,PT0S,2295,0,0,No
2023-11-24,michael04@example.org,3ba6a5ad-218a-4e4b-a37d-23b11dee6979,2023-11-24,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,paulmartinez@example.com,a368052a-b608-4bc8-82a7-75163f92d7ee,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT32M16S,PT32M16S,PT0S,1936,1936,0,No
2023-11-24,sheilamoran@example.net,d6c18296-4f83-49e3-bcef-49f85b06d167,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,keithfoster@example.net,6dc433d5-48a6-4e60-a888-1d7db2cb6bde,2023-11-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,barberjustin@example.net,590557f0-2713-43af-b2ff-76e42327f292,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,vvillanueva@example.org,0e39d399-3179-45e9-8cc3-0348ca92830e,2023-11-24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,rittertravis@example.org,ac1e3480-03c8-4d41-8772-d588a2d17df5,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,gonzalezamy@example.com,21a2a902-0f3b-45c6-87db-f3b602c1505d,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,parkerin@example.com,8321c2a9-ebef-4f63-b86c-3376ca739c99,2023-11-24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,armstrongbryan@example.net,544fa54c-1d73-482f-9419-d6c530051a40,2023-11-24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,ppark@example.com,d89870d5-2ec5-4d42-a3db-763c49b7e005,2023-11-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PT31M28S,PT0S,PT31M28S,1888,0,1888,No
2023-11-24,patriciamunoz@example.org,9eacfaca-c19f-44b7-900a-ee18e0f7193e,2023-11-24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,angelascott@example.org,9ed8e045-7928-4c26-acef-c2db6479275a,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,ylee@example.org,e7b1b031-0fd0-4508-8690-c549b50db56f,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,josephsmith@example.net,9eff3eb0-1fbb-4db9-9dc7-ed81e73b92c0,2023-11-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,shane42@example.net,901e6de0-1bda-4e21-b4c6-34e7d0acb9a3,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,bridget30@example.org,0ce0aede-de9e-45fe-995d-f7a2af278609,2023-11-24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,emily26@example.org,91ab846d-eb6e-44f9-b2f9-19b1d271f036,2023-11-24,2,6,0,0,1,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,zimmermannancy@example.net,5e184b8d-d0aa-469d-abb4-2ff1280b33ed,2023-11-24,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,PT37M49S,PT37M49S,PT37M49S,2269,2269,2269,No
2023-11-24,ethanmay@example.net,eae6821c-6274-4aaa-b860-a61d7f1f64f6,2023-11-24,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,michaelfarley@example.org,6f23a159-4517-46ac-acde-60fc86d9d277,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,dennis32@example.org,b6b49807-0078-4350-9f3b-0b24f5d769b0,2023-11-24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,kyleobrien@example.org,eba3cd89-90e5-4baf-be65-5473078636bc,2023-11-24,0,9,0,1,0,0,0,1,1,0,0,0,0,1,1,PT46M59S,PT46M59S,PT46M59S,2819,2819,2819,No
2023-11-24,valerie01@example.net,8e5a1b1b-624c-4b99-9ce8-537f7b0cc3f3,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT45M53S,PT45M53S,PT45M53S,2753,2753,2753,No
2023-11-24,lori49@example.net,58c7a8ae-543e-4dc0-83e5-01b1cfbecff1,2023-11-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,timothyjimenez@example.org,49d60fba-8d77-4f66-bc99-6deddb6f9485,2023-11-24,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,PT1H10M8S,PT1H10M8S,PT0S,4208,4208,0,No
2023-11-24,oroberts@example.org,45f9133f-79dc-4342-bff3-99b932118a3e,2023-11-24,6,0,0,2,2,4,0,1,2,1,1,0,0,0,1,PT2H6M31S,PT2H6M31S,PT2H6M31S,7591,7591,7591,No
2023-11-24,ahutchinson@example.net,59d94266-0440-489a-96a3-cc2500618bb2,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,diana08@example.org,a8c46d46-754c-4c49-8db7-3c49df8510f8,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,wshea@example.net,70993d54-d6ea-4696-a5fe-e37df299fc03,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT29M1S,PT29M1S,PT0S,1741,1741,0,No
2023-11-24,gfreeman@example.net,aac85c64-20a3-4c51-bea1-f3a7b43cd345,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT37M13S,PT0S,PT0S,2233,0,0,No
2023-11-24,katrinarosario@example.net,6e5cfc72-6dba-4ddf-975f-656a3e5cc06b,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,alicia27@example.net,9c19b9d9-3d3b-4f2f-b6a1-3af3ed706f10,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,barbarastafford@example.net,a4874c16-098c-4c8c-b40d-b2995e83ae52,2023-11-24,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,PT40M24S,PT40M24S,PT0S,2424,2424,0,No
2023-11-24,briannoble@example.com,46bd38d5-04ba-4e9a-9766-d3a16bc48b31,2023-11-24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT1H7M9S,PT0S,PT0S,4029,0,0,No
2023-11-24,wsandoval@example.net,5736b26e-a6ca-444c-a132-ed6b3dfa9af0,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,shirleyhoffman@example.org,a9aadccf-b890-4531-b848-0437add19719,2023-11-24,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,daniel11@example.com,2880a716-6824-4ae5-bf08-de0b42f1691a,2023-11-24,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,PT30M54S,PT30M54S,PT30M54S,1854,1854,1854,No
2023-11-24,williamreese@example.net,7ea39b9a-e6cc-43ab-bcd6-477d6b131d92,2023-11-24,2,0,0,2,1,1,0,0,2,0,2,0,0,0,0,PT27M50S,PT27M50S,PT0S,1670,1670,0,No
2023-11-24,anthonypaul@example.org,e29f3810-74d4-4f3a-8403-c81dd32a63cc,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,bconway@example.org,ad3c63cb-1146-4feb-8a37-e81e444e879a,2023-11-24,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,PT53M23S,PT0S,PT18M24S,3203,0,1104,No
2023-11-24,powelljennifer@example.com,ad1033fd-a7dc-4236-9af9-770248c30945,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,lisawarner@example.net,1e56b609-626b-49f3-b458-ce15b15f53b6,2023-11-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,tiffanymartinez@example.org,9d7931dd-8034-4273-8776-8325bfd89bf9,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,gthomas@example.net,ac241019-c998-444e-b41e-cb750004a6cf,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT28S,PT28S,PT28S,28,28,28,No
2023-11-24,anthonygraham@example.com,b3c5559d-1f69-485d-a8e3-6d6ecf918630,2023-11-24,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,randalljason@example.com,e5382be0-dac2-424f-923a-a8b560683d88,2023-11-24,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,bshaw@example.net,546ac4d6-860e-445a-bf7c-094248328c9e,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,taylorcamacho@example.com,54b89259-9618-4dd5-85ec-e7ddaf0b72a2,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,mcgrathcharles@example.com,b1413e6d-cfdc-4d8d-b76c-db22adb9b074,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,tracey27@example.com,4ec2b1db-8bff-420c-bd24-49ed09deb78b,2023-11-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,david93@example.com,4eef0b01-16b5-446c-acb8-41ccda88272b,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,joanna82@example.com,80af074d-2bb8-4e99-bd4c-64fec20a127c,2023-11-24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,timothylambert@example.com,05ff9c3a-66a8-465e-bd45-f4e003105e55,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT46M39S,PT46M39S,PT46M39S,2799,2799,2799,No
2023-11-24,zalvarado@example.net,30f32980-109b-4727-b327-b2f72bb9c457,2023-11-24,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-24,lanedenise@example.org,bb5b7946-b1f7-4c07-911f-bd32fbb75d7a,2023-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-24,jonesjoseph@example.com,3da37f32-c5f0-4608-b797-b1148390a626,2023-11-24,9,5,0,4,2,7,0,2,4,2,4,0,0,0,0,PT1H19M14S,PT1H19M14S,PT1H3M11S,4754,4754,3791,No
2023-11-24,nancy24@example.com,29dec4ec-60bb-4da9-af8a-48c5672a62b6,2023-11-24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT1H12M30S,PT1H12M30S,PT1H12M30S,4350,4350,4350,No
2023-11-25,jason60@example.com,04751b14-9ab9-42d9-8933-f8f899ad1569,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,walterscolleen@example.org,725e5b9e-162e-4d6e-86c4-f24e07069839,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,katrinarosario@example.net,6e5cfc72-6dba-4ddf-975f-656a3e5cc06b,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,donald42@example.net,4a8cbb36-47b2-4ac1-b97f-11f2d99d6c30,2023-11-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-25,elee@example.org,986650fa-39e1-4fdf-9868-cab02a17d01d,2023-11-25,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-25,jennifervilla@example.com,6eb2e883-fc9a-402a-855c-e316a6b515e0,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,tracey27@example.com,4ec2b1db-8bff-420c-bd24-49ed09deb78b,2023-11-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-25,andrew61@example.net,1ee97c84-05b9-4ada-8021-c428678710e3,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,jonesjoseph@example.com,3da37f32-c5f0-4608-b797-b1148390a626,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,rjones@example.org,ffb17c4c-6e2a-40ea-80bc-889b0786aace,2023-11-25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-25,ellenwilliams@example.org,2c9f893e-5f4d-4af9-8e2b-c5b6b65e9cd4,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,zimmermannancy@example.net,5e184b8d-d0aa-469d-abb4-2ff1280b33ed,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,kyleobrien@example.org,eba3cd89-90e5-4baf-be65-5473078636bc,2023-11-25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT29M27S,PT29M27S,PT29M27S,1767,1767,1767,No
2023-11-25,bbowen@example.com,207ec982-578c-47e6-b495-aa446b377e3c,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,jamesrussell@example.com,61b56a78-bf7b-41c0-943f-1ff6c1872b81,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,michaelfarley@example.org,6f23a159-4517-46ac-acde-60fc86d9d277,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-25,ryan32@example.com,cb0a9c54-7269-4c44-b7d1-c798d54a5043,2023-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
